Drift (%),Base Shear (kN)
0.4563953488372082,648.8679306099824
0.45697674418604545,649.3658226382757
0.4575581395348826,649.8631059980238
0.4581395348837197,650.3596677999765
0.4587209302325569,650.8552034247242
0.4593023255813941,651.3499536255824
0.45988372093023133,651.8440121262025
0.4604651162790685,652.3381229021718
0.4610465116279056,652.8336648600385
0.4616279069767428,653.3295145373236
0.46220930232558,653.8250815018814
0.46279069767441716,654.3198797723362
0.4633720930232544,654.8139796649228
0.4639534883720915,655.3073851892184
0.46453488372092866,655.8000963236788
0.4651162790697659,656.2921792388258
0.46569767441860305,656.7835402973133
0.46627906976744027,657.2744087111336
0.4668604651162774,657.7643077897847
0.46744186046511454,658.2515780100575
0.46802325581395177,658.7367175721099
0.46860465116278893,659.2211334402665
0.46918604651162615,659.7048685123683
0.46976744186046326,660.1879372182315
0.47034883720930043,660.670321873758
0.47093023255813765,661.151684349221
0.4715116279069748,661.6331054137585
0.47209302325581204,662.1147398750578
0.47267441860464915,662.5958739071755
0.4732558139534863,663.0764183434311
0.47383720930232354,663.5560610409526
0.4744186046511607,664.0350018237001
0.4749999999999979,664.5132203479353
0.47558139534883503,664.9903138696532
0.4761627906976722,665.4667412507605
0.4767441860465094,665.9425290563693
0.4773255813953466,666.4173613132353
